popularity;acousticness;danceability;duration_ms;energy;instrumentalness;key;liveness;loudness;mode;speechiness;tempo;valence;music_genre
59.0;0.0312;0.473;312280.0;0.691;0.00404;C;0.147;-7.984;Major;0.0248;;0.421;Rock
43.0;0.489;0.655;99209.0;0.426;0.000779;D#;0.151;-10.86;Major;0.0563;156.94899999999998;0.361;Jazz
34.0;0.585;0.741;326667.0;0.36;0.868;E;0.0809;-14.824000000000002;Minor;0.0449;120.074;0.216;Jazz
66.0;0.0617;0.6459999999999999;190867.0;0.6579999999999999;0.0;G;0.0692;-4.678;Major;0.052;92.001;0.44;Rock
42.0;0.1119999999999999;0.825;203053.0;0.919;0.000739;E;0.0643;-3.047;Major;0.1689999999999999;98.595;0.324;Alternative
41.0;0.146;0.517;242880.0;0.7709999999999999;1.97e-06;D;0.111;-3.899;Major;0.0384;148.78;0.85;Alternative
23.0;0.898;0.597;99375.0;0.25;0.918;G;0.0944;-16.048;Major;0.0361;159.937;0.746;Anime
8.0;0.00178;0.4629999999999999;279333.0;0.934;0.000532;C;0.0782;-3.97;Major;0.0562;112.501;0.367;Anime
15.0;0.9;0.401;225000.0;0.2289999999999999;0.855;A#;0.0681;-20.476;Minor;0.0803;83.976;0.303;Anime
14.0;0.126;0.698;202667.0;0.212;0.935;D;0.12;-13.526;Major;0.038;119.98;0.0678;Anime
49.0;0.337;0.667;231147.0;0.4679999999999999;0.0;A;0.239;-8.839;Minor;0.108;;0.423;Rap
58.0;0.00683;0.7190000000000001;-1.0;0.616;3.11e-05;C#;0.0742;-3.951;Major;0.0395;124.963;0.625;Hip-Hop
35.0;0.0389;0.563;234920.0;0.5479999999999999;0.0;G;0.0932;-8.308;Major;0.0277;121.382;0.258;Country
37.0;0.7120000000000001;0.408;197427.0;0.43;0.0;C#;0.107;-6.876;Major;0.0264;183.951;0.26;Country
30.0;0.0206;0.332;266467.0;0.8340000000000001;6.93e-06;A#;0.365;-3.725;Major;0.09;200.074;0.4529999999999999;Anime
46.0;0.000112;0.407;146160.0;0.951;0.138;C#;0.349;-4.794;Major;0.0977;;0.425;Alternative
39.0;0.138;0.441;484532.0;0.638;0.777;D;0.6970000000000001;-10.33;Major;0.0618;142.41899999999998;0.439;Jazz
57.0;0.0591;0.753;-1.0;0.59;0.0;C#;0.15;-2.623;Major;0.0485;;0.161;Hip-Hop
41.0;0.476;0.5529999999999999;255347.0;0.7;0.0142;C;0.0756;-7.169;Major;0.0274;92.042;0.476;Electronic
44.0;0.254;0.657;293990.0;0.47;0.139;B;0.1;-11.241;Minor;0.355;93.032;0.5920000000000001;Electronic
20.0;0.000475;0.3829999999999999;241973.0;0.982;0.5870000000000001;B;0.424;-3.728;Minor;0.252;199.904;0.293;Anime
42.0;0.0446;0.47;242147.0;0.552;0.0328;C;0.6409999999999999;-6.885;Major;0.0272;106.92;0.206;Alternative
61.0;0.332;0.78;260867.0;0.607;0.0;C;0.361;-8.002;Minor;0.325;80.55;0.423;Hip-Hop
27.0;0.497;0.55;219933.0;0.653;0.0884;C;0.0959;-7.244;Minor;0.0495;77.965;0.499;Blues
51.0;1.2e-05;0.322;156427.0;0.958;3.34e-05;B;0.119;-5.377000000000001;Minor;0.0992;;0.4639999999999999;Alternative
41.0;0.0068;0.487;303147.0;0.528;0.545;A#;0.335;-7.701;Major;0.0581;120.026;0.242;Jazz
53.0;0.273;0.653;217973.0;0.8170000000000001;3.46e-06;C;0.344;-5.706;Major;0.0405;125.018;0.6609999999999999;Rock
57.0;0.00331;0.34;259600.0;0.804;0.0191;C;0.0727;-8.355;Major;0.0516;131.5;0.8540000000000001;Alternative
68.0;0.385;0.649;142500.0;0.535;0.0004219999999999;F#;0.12;-12.017;Minor;0.2239999999999999;84.46600000000001;0.843;Rock
64.0;0.608;0.58;325840.0;0.768;1.05e-06;B;0.342;-5.482;Major;0.386;124.719;0.351;Rap
54.0;0.243;0.86;152533.0;0.4589999999999999;0.0;D;0.0839;-7.131;Major;0.446;140.05700000000002;0.347;Rap
62.0;0.855;0.8079999999999999;94933.0;0.541;0.000977;D#;0.142;-6.525;Major;0.252;92.132;0.8109999999999999;Hip-Hop
63.0;0.0234;0.853;254865.0;0.48;0.000618;G#;0.0323;-9.052;Major;0.0512;92.157;0.815;Alternative
63.0;0.0071;0.879;222773.0;0.609;0.0;E;0.072;-4.9430000000000005;Minor;0.114;123.991;0.569;Rap
30.0;0.00118;0.476;223333.0;0.838;0.0;C;0.401;-5.19;Major;0.0589;144.89600000000002;0.4429999999999999;Anime
44.0;0.4639999999999999;0.522;499733.0;0.5710000000000001;0.942;C;0.0494;-13.752;Major;0.0348;119.997;0.0959;Jazz
60.0;0.00327;0.545;212573.0;0.812;0.0;F;0.286;-4.652;Major;0.049;161.107;0.7609999999999999;Country
40.0;0.992;0.238;107213.0;0.00941;0.927;D;0.102;-26.595;Minor;0.0507;81.317;0.113;Classical
50.0;0.0429;0.92;206000.0;0.638;0.0;A#;0.821;-4.342;Minor;0.165;103.995;0.6809999999999999;Hip-Hop
43.0;0.655;0.478;435573.0;0.33;0.847;F;0.177;-13.283;Major;0.036;113.902;0.455;Jazz
39.0;0.462;0.884;241120.0;0.414;0.0;E;0.22;-9.98;Major;0.065;91.998;0.696;Blues
52.0;0.433;0.8440000000000001;252133.0;0.601;0.0;G#;0.12;-5.51;Minor;0.136;126.097;0.43;Hip-Hop
42.0;0.122;0.818;161500.0;0.496;0.0063799999999999;E;0.369;-11.953;Minor;0.214;95.996;0.38;Alternative
22.0;0.969;0.103;-1.0;0.00216;0.0036299999999999;G#;0.0706;-37.562;Major;0.0453;86.89299999999999;0.0288;Classical
50.0;0.00182;0.622;202360.0;0.948;0.151;A;0.0827;-6.169;Major;0.0978;95.785;0.665;Rock
53.0;0.00358;0.765;460493.0;0.397;0.715;A;0.1169999999999999;-10.538;Major;0.0359;123.89;0.15;Rock
46.0;0.841;0.491;-1.0;0.357;0.0;A#;0.128;-7.377999999999999;Minor;0.0325;;0.584;Blues
48.0;0.987;0.4639999999999999;618400.0;0.139;0.908;D;0.0696;-20.21;Major;0.0393;134.537;0.372;Classical
41.0;8.120000000000001e-05;0.33;209027.0;0.897;0.0102;C#;0.246;-4.23;Major;0.0574;129.02700000000002;0.5720000000000001;Alternative
28.0;0.569;0.763;201467.0;0.478;2.79e-06;C;0.522;-13.924;Major;0.0312;107.979;0.76;Blues
16.0;0.00377;0.561;266293.0;0.775;0.0;F;0.119;-9.9;Major;0.0337;129.911;0.602;Anime
62.0;0.7959999999999999;0.473;213249.0;0.25;8.83e-05;F;0.1009999999999999;-11.263;Major;0.0304;145.02700000000002;0.261;Country
33.0;0.272;0.8220000000000001;70004.0;0.242;0.000857;A#;0.0978;-11.618;Major;0.6509999999999999;192.055;0.8859999999999999;Jazz
41.0;0.0783;0.6759999999999999;183387.0;0.713;0.0;G;0.2769999999999999;-8.658;Major;0.0267;122.881;0.879;Country
27.0;0.196;0.688;165947.0;0.555;0.557;C#;0.294;-6.013999999999999;Major;0.0612;81.122;0.643;Blues
41.0;0.0684;0.466;227467.0;0.912;0.0;D;0.0892;-3.423;Minor;0.0474;151.977;0.416;Alternative
41.0;0.906;0.452;96000.0;0.2689999999999999;0.813;D#;0.1689999999999999;-17.182000000000002;Major;0.0386;79.922;0.125;Jazz
71.0;0.0297;0.897;208267.0;0.612;0.186;B;0.0894;-10.489;Major;0.211;102.305;0.767;Rap
52.0;0.0633;0.6459999999999999;176040.0;0.647;0.0;B;0.346;-8.361;Minor;0.168;123.994;0.185;Hip-Hop
35.0;0.625;0.354;259986.0;0.462;3.05e-05;D;0.1169999999999999;-7.622000000000001;Major;0.0348;128.08700000000002;0.0974;Classical
31.0;0.922;0.192;-1.0;0.0256;0.828;D;0.487;-23.898000000000003;Major;0.0441;140.744;0.108;Classical
18.0;0.664;0.382;-1.0;0.184;0.00413;C;0.175;-15.196;Minor;0.0306;144.05200000000002;0.392;Anime
54.0;0.0013;0.528;221627.0;0.851;0.0;F#;0.0878;-5.187;Major;0.0289999999999999;93.02;0.483;Rock
18.0;0.615;0.349;312440.0;0.381;0.00103;D#;0.687;-6.608;Major;0.0318;91.439;0.313;Anime
35.0;0.0371;0.552;268587.0;0.95;1.17e-05;C#;0.833;-5.205;Minor;0.0451;112.712;0.4429999999999999;Country
54.0;0.0253;0.471;284440.0;0.8390000000000001;4.31e-05;A#;0.367;-5.455;Minor;0.0762;147.98;0.585;Rock
55.0;0.2269999999999999;0.546;185600.0;0.772;0.000122;F#;0.1009999999999999;-7.72;Minor;0.125;150.05100000000002;0.156;Electronic
0.0;0.993;0.313;478440.0;0.0452;0.91;D;0.0544;-25.346;Minor;0.0435;74.332;0.122;Classical
45.0;0.7390000000000001;0.392;248000.0;0.246;0.902;G#;0.168;-19.737;Major;0.0346;120.856;0.236;Anime
57.0;0.103;0.3429999999999999;139200.0;0.94;0.0;B;0.376;-4.0680000000000005;Major;0.156;117.714;0.888;Rock
54.0;0.305;0.647;-1.0;0.7340000000000001;0.0;C#;0.425;-6.093999999999999;Major;0.166;146.16299999999998;0.578;Rap
41.0;0.187;0.621;246493.0;0.475;0.0;B;0.0609;-9.341;Major;0.0265;129.891;0.319;Country
64.0;0.979;0.5710000000000001;307698.0;0.172;0.275;G;0.124;-20.7;Major;0.0318;90.972;0.297;Rock
61.0;0.122;0.529;-1.0;0.794;0.0;F;0.1169999999999999;-3.903;Major;0.1639999999999999;119.956;0.5429999999999999;Rap
39.0;0.0075599999999999;0.34;255853.0;0.888;0.731;C;0.407;-11.632;Major;0.0545;168.03099999999998;0.5920000000000001;Blues
58.0;0.0924;0.535;217653.0;0.662;0.0;C;0.12;-6.537999999999999;Major;0.0426;;0.439;Country
64.0;0.1159999999999999;0.635;289739.0;0.7509999999999999;0.0;C#;0.0951;-5.055;Minor;0.357;126.806;0.591;Hip-Hop
34.0;0.995;0.266;171867.0;0.012;0.933;G;0.132;-34.091;Major;0.0331;61.98;0.172;Classical
56.0;0.29;0.623;203880.0;0.741;0.0;G#;0.122;-3.694;Major;0.0315;135.839;0.515;Country
48.0;0.119;0.426;179707.0;0.917;0.0;C;0.153;-2.968;Major;0.103;175.71599999999998;0.506;Country
28.0;0.0476;0.67;342293.0;0.7929999999999999;0.912;C#;0.0714;-3.848;Major;0.0308;93.802;0.6709999999999999;Electronic
36.0;0.00889;0.603;258560.0;0.952;0.0277;D;0.306;-4.871;Major;0.0465;107.035;0.675;Blues
27.0;0.769;0.66;189133.0;0.6729999999999999;0.000789;C;0.0546;-6.877000000000001;Major;0.0577;95.069;0.706;Blues
25.0;0.963;0.205;493827.0;0.0351;0.24;G;0.0924;-25.708;Major;0.0449;83.559;0.0777;Classical
41.0;0.000775;0.805;136581.0;0.669;0.0;E;0.0926;-9.772;Minor;0.2689999999999999;133.884;0.6809999999999999;Hip-Hop
55.0;0.223;0.733;211631.0;0.912;0.0;G#;0.206;-3.239;Minor;0.223;89.947;0.888;Hip-Hop
26.0;0.115;0.3929999999999999;-1.0;0.6629999999999999;0.00138;F;0.238;-7.136;Major;0.0509;128.501;0.12;Jazz
50.0;0.0769;0.846;227120.0;0.8140000000000001;0.0;C#;0.0588;-4.945;Major;0.353;75.01;0.6709999999999999;Hip-Hop
28.0;0.0962;0.51;207397.0;0.377;0.843;C#;0.108;-11.91;Major;0.0336;180.10299999999998;0.387;Electronic
49.0;0.00121;0.6;230800.0;0.6829999999999999;0.0;E;0.103;-7.236000000000001;Minor;0.0323;118.604;0.3289999999999999;Rock
58.0;0.000941;0.434;110800.0;0.96;0.0286;D;0.0437;-3.556;Major;0.0462;;0.698;Rock
36.0;0.0642;0.805;-1.0;0.511;0.0;F#;0.0831;-7.141;Minor;0.0336;98.003;0.841;Country
39.0;0.0008289999999999;0.659;252120.0;0.5489999999999999;0.92;G;0.141;-5.277;Minor;0.255;78.49600000000001;0.975;Jazz
38.0;0.528;0.428;221613.0;0.631;0.0;C;0.0588;-3.901;Major;0.0305;159.976;0.367;Country
29.0;0.0265;0.78;194440.0;0.677;0.86;A;0.0799;-8.638;Major;0.0616;123.004;0.913;Electronic
33.0;0.00996;0.7759999999999999;235853.0;0.938;0.633;E;0.369;-4.34;Major;0.104;;0.551;Electronic
35.0;0.8220000000000001;0.581;205714.0;0.418;0.568;C#;0.1009999999999999;-9.199;Major;0.0367;83.97200000000001;0.565;Jazz
37.0;0.926;0.1939999999999999;264040.0;0.1369999999999999;0.2269999999999999;D#;0.104;-19.995;Major;0.0434;129.841;0.0486;Classical
45.0;0.145;0.594;-1.0;0.785;9.59e-05;C;0.165;-5.364;Major;0.0329;130.217;0.278;Alternative
33.0;0.00207;0.603;256367.0;0.958;0.00207;A#;0.306;-4.821000000000001;Major;0.0395;128.821;0.7959999999999999;Anime
0.0;0.957;0.434;151187.0;0.0872;5.53e-05;A#;0.782;-26.091;Major;0.0515;78.862;0.412;Classical
70.0;0.00018;0.546;207213.0;0.959;0.00144;G#;0.0584;-4.664;Major;0.0819999999999999;127.831;0.416;Rap
33.0;0.00671;0.614;-1.0;0.98;0.0;C;0.147;-2.264;Major;0.062;105.963;0.655;Anime
32.0;0.0449;0.7120000000000001;259173.0;0.797;0.0;C#;0.243;-3.786;Major;0.0434;88.96600000000001;0.637;Anime
19.0;0.00601;0.409;178680.0;0.948;0.0;E;0.0913;-2.879;Major;0.0998;101.945;0.483;Anime
42.0;0.0119;0.542;230056.0;0.894;0.0;A#;0.139;-4.356;Minor;0.184;149.881;0.1989999999999999;Electronic
55.0;0.159;0.767;205166.0;0.569;0.000765;C#;0.11;-7.827000000000001;Major;0.0695;;0.8009999999999999;Rap
42.0;1.3e-05;0.603;223867.0;0.807;0.773;B;0.3279999999999999;-11.171;Minor;0.0496;140.05200000000002;0.419;Electronic
59.0;0.358;0.745;-1.0;0.841;0.0;F#;0.111;-4.774;Major;0.357;97.909;0.767;Rap
25.0;0.0587;0.669;220800.0;0.976;0.841;F;0.273;-1.775;Minor;0.0484;75.001;0.3289999999999999;Electronic
36.0;0.867;0.462;323933.0;0.0397;0.654;D;0.113;-21.39;Major;0.0391;103.957;0.236;Jazz
67.0;0.421;0.713;285587.0;0.471;0.0;C#;0.0308;-7.392;Minor;0.483;199.765;0.7809999999999999;Rap
48.0;0.688;0.63;-1.0;0.75;0.0;B;0.289;-4.513999999999999;Major;0.0445;129.89;0.521;Country
53.0;0.00922;0.491;210733.0;0.8270000000000001;0.000377;D;0.217;-5.023;Minor;0.0415;158.904;0.472;Alternative
32.0;0.142;0.5379999999999999;-1.0;0.784;0.0923;G;0.0803;-12.66;Major;0.0461;92.525;0.529;Jazz
53.0;0.3;0.162;423064.0;0.411;0.0775;G;0.687;-11.333;Major;0.0347;61.418;0.247;Rock
59.0;0.264;0.949;186169.0;0.531;0.0;C#;0.122;-6.509;Major;0.0791;124.029;0.591;Alternative
36.0;0.989;0.447;121000.0;0.0688;0.934;A;0.092;-26.932;Minor;0.0348;112.628;0.321;Classical
51.0;0.7290000000000001;0.615;298477.0;0.622;0.0106;F#;0.104;-7.678999999999999;Major;0.0279999999999999;99.986;0.516;Rock
52.0;0.26;0.777;140613.0;0.812;0.264;G#;0.185;-5.146;Major;0.0447;139.961;0.452;Hip-Hop
35.0;0.495;0.469;163867.0;0.598;1.16e-06;G;0.175;-5.53;Major;0.0304;124.839;0.7490000000000001;Blues
27.0;0.99;0.245;213347.0;0.104;0.867;E;0.0717;-21.913;Major;0.0377;77.566;0.1119999999999999;Classical
20.0;0.987;0.496;276947.0;0.21;0.8240000000000001;C;0.0925;-18.548;Minor;0.0381;114.452;0.396;Anime
37.0;0.588;0.5479999999999999;217802.0;0.5720000000000001;0.0178;C;0.1889999999999999;-4.634;Major;0.0332;99.724;0.875;Jazz
17.0;0.000111;0.523;289133.0;0.858;0.109;G;0.395;-4.04;Major;0.0361;124.977;0.3389999999999999;Anime
44.0;0.616;0.465;236093.0;0.447;0.0;G;0.0869;-11.807;Minor;0.143;173.109;0.75;Jazz
28.0;0.0147;0.385;234373.0;0.979;0.0;C;0.1119999999999999;-2.533;Major;0.0836;194.906;0.509;Anime
42.0;0.0415;0.502;205973.0;0.68;3.7e-06;E;0.362;-5.707000000000001;Major;0.0322;148.608;0.381;Country
36.0;0.105;0.8290000000000001;251653.0;0.534;0.534;D;0.103;-10.498;Major;0.0407;;0.3929999999999999;Jazz
33.0;0.1669999999999999;0.602;395120.0;0.85;0.952;G;0.0985;-10.843;Major;0.054;131.991;0.0885;Electronic
53.0;0.153;0.75;182800.0;0.727;0.0171;A#;0.0863;-7.143;Minor;0.364;129.795;0.235;Hip-Hop
49.0;0.0971;0.348;208827.0;0.442;5.31e-05;C#;0.1119999999999999;-7.676;Minor;0.0637;198.227;0.0674;Alternative
74.0;0.0768;0.534;249293.0;0.887;9.93e-05;C;0.325;-3.777;Major;0.0345;122.494;0.72;Rock
0.0;0.992;0.427;168737.0;0.0947;0.929;G#;0.1169999999999999;-15.726;Major;0.0405;73.417;0.204;Jazz
49.0;0.0166;0.607;243067.0;0.939;0.0081;D;0.0941;-4.95;Major;0.0375;157.957;0.764;Blues
31.0;0.145;0.688;295307.0;0.848;7.43e-05;C;0.0666;-6.646;Major;0.0409999999999999;94.5;0.915;Blues
37.0;0.113;0.5720000000000001;-1.0;0.665;6.56e-06;C#;0.0764;-6.171;Major;0.0249;139.95600000000002;0.64;Country
20.0;0.0060799999999999;0.239;120880.0;0.7490000000000001;0.721;E;0.3279999999999999;-6.51;Minor;0.0529;59.951;0.2689999999999999;Anime
56.0;0.0212;0.922;142571.0;0.5770000000000001;0.0;B;0.134;-6.922000000000001;Minor;0.292;103.308;0.643;Rap
75.0;0.642;0.518;216533.0;0.401;0.000185;A;0.118;-7.582999999999999;Minor;0.0284;92.148;0.171;Country
45.0;0.228;0.672;221760.0;0.731;0.0;D;0.0661;-8.791;Major;0.0282;134.376;0.913;Country
26.0;0.165;0.5329999999999999;383600.0;0.984;0.8370000000000001;G#;0.1009999999999999;-6.455;Major;0.0649;144.017;0.647;Electronic
56.0;0.238;0.477;297493.0;0.5660000000000001;0.0;D;0.122;-12.274;Major;0.335;167.907;0.778;Jazz
58.0;0.0418;0.475;209587.0;0.936;0.0;F;0.0873;-2.545;Major;0.0413;151.988;0.598;Country
42.0;0.412;0.485;-1.0;0.904;0.0;C#;0.24;-4.2;Major;0.0615;168.076;0.698;Country
34.0;0.00615;0.476;195569.0;0.8590000000000001;5.17e-06;D#;0.143;-3.423;Minor;0.302;144.482;0.123;Electronic
24.0;0.966;0.344;430960.0;0.184;0.6729999999999999;D#;0.0893;-20.441;Major;0.0515;162.85299999999998;0.428;Classical
47.0;0.00957;0.7509999999999999;260697.0;0.897;2.88e-05;C#;0.3289999999999999;-3.5980000000000003;Major;0.0468;119.97;0.482;Alternative
51.0;0.8959999999999999;0.625;222893.0;0.628;0.0079;E;0.342;-7.718999999999999;Minor;0.0435;137.918;0.486;Rap
16.0;0.807;0.441;349040.0;0.272;0.0;B;0.121;-9.28;Major;0.0412;141.588;0.18;Anime
65.0;0.13;0.6990000000000001;274773.0;0.789;0.287;B;0.0874;-5.172999999999999;Minor;0.0285;119.959;0.962;Rock
35.0;0.0568;0.364;225707.0;0.974;0.00415;C;0.992;-5.284;Major;0.1009999999999999;186.837;0.584;Blues
49.0;0.00179;0.529;-1.0;0.976;0.0;G#;0.193;-1.571;Minor;0.134;147.821;0.588;Alternative
52.0;0.0816;0.6509999999999999;183303.0;0.6809999999999999;0.000363;E;0.246;-6.736000000000001;Minor;0.18;108.893;0.408;Alternative
17.0;0.2319999999999999;0.601;192000.0;0.918;7.97e-05;A#;0.11;0.125;Major;0.0393;149.986;0.372;Anime
45.0;0.655;0.0844;231960.0;0.321;0.8420000000000001;E;0.0507;-15.027;Minor;0.0548;;0.0696;Classical
56.0;0.267;0.805;204663.0;0.715;0.0;G#;0.103;-5.043;Minor;0.1159999999999999;;0.537;Rap
51.0;0.941;0.594;223987.0;0.254;1.4e-05;F#;0.1009999999999999;-8.582;Major;0.0315;;0.163;Jazz
39.0;0.923;0.648;311853.0;0.432;0.898;A;0.0946;-13.206;Minor;0.0404;138.966;0.519;Jazz
42.0;0.000864;0.271;235520.0;0.853;0.0154;C#;0.326;-4.249;Major;0.0613;174.935;0.135;Electronic
45.0;0.3329999999999999;0.7;200573.0;0.472;0.0;C#;0.0912;-12.105;Minor;0.043;102.93;0.603;Country
26.0;0.413;0.773;295467.0;0.4379999999999999;0.614;F;0.0954;-16.724;Major;0.0728;118.119;0.774;Blues
50.0;0.0454;0.667;180107.0;0.848;5.98e-06;C#;0.217;-4.406000000000001;Major;0.362;155.975;0.196;Hip-Hop
30.0;0.0757;0.599;374920.0;0.349;0.131;A;0.0693;-8.218;Major;0.0336;143.311;0.501;Blues
64.0;0.0031899999999999;0.436;-1.0;0.871;0.000473;A;0.114;-4.446000000000001;Major;0.0384;138.743;0.71;Rock
30.0;0.145;0.457;198949.0;0.8290000000000001;1.5e-05;C;0.0812;-7.285;Major;0.166;;0.192;Electronic
40.0;0.122;0.457;232493.0;0.78;0.0002379999999999;A#;0.0885;-6.466;Minor;0.0394;167.898;0.452;Country
51.0;0.00969;0.616;349267.0;0.706;0.313;C;0.111;-6.846;Major;0.0233;89.99799999999999;0.655;Alternative
24.0;0.982;0.552;182413.0;0.16;0.963;C;0.0927;-20.914;Major;0.0362;88.176;0.377;Anime
59.0;0.0229;0.527;-1.0;0.871;0.155;E;0.419;-8.708;Major;0.0354;120.722;0.107;Alternative
36.0;0.0133;0.352;329973.0;0.895;0.000384;D;0.211;-8.516;Major;0.4029999999999999;133.107;0.247;Classical
30.0;0.99;0.238;196027.0;0.0535;0.909;C#;0.108;-28.126;Major;0.0495;;0.0642;Classical
45.0;0.127;0.735;347529.0;0.621;0.537;E;0.1009999999999999;-9.407;Minor;0.0428;105.034;0.364;Electronic
79.0;0.525;0.921;197079.0;0.607;1.12e-06;C#;0.123;-7.397;Major;0.209;140.071;0.753;Rap
26.0;0.98;0.184;189053.0;0.0295;0.557;D;0.0915;-28.243;Major;0.049;126.607;0.0388;Classical
56.0;0.89;0.475;206360.0;0.0588;0.0238;F;0.129;-17.464000000000002;Minor;0.0418;;0.241;Jazz
62.0;0.417;0.638;278867.0;0.28;0.439;A;0.0611;-16.516;Major;0.0673;154.955;0.7340000000000001;Jazz
36.0;0.109;0.654;305987.0;0.607;0.0;G;0.177;-4.64;Minor;0.0283;;0.698;Blues
31.0;0.985;0.233;-1.0;0.0573;0.931;F#;0.1009999999999999;-26.44;Major;0.0374;109.898;0.128;Classical
48.0;0.00043;0.342;242720.0;0.792;0.00202;E;0.111;-4.305;Minor;0.0424;115.012;0.331;Alternative
54.0;0.358;0.802;215000.0;0.772;0.0;C#;0.0603;-4.893;Minor;0.192;96.046;0.654;Rap
42.0;0.0141;0.6859999999999999;275853.0;0.581;0.196;A;0.092;-10.199;Minor;0.0422;119.988;0.555;Alternative
56.0;0.152;0.893;194693.0;0.6609999999999999;0.0;E;0.271;-6.33;Minor;0.149;102.028;0.466;Hip-Hop
26.0;0.961;0.427;175000.0;0.105;0.0049299999999999;F;0.141;-20.028;Major;0.0546;148.19799999999998;0.239;Classical
60.0;0.974;0.474;377320.0;0.1119999999999999;0.873;C;0.1119999999999999;-17.762;Major;0.0297;106.514;0.1159999999999999;Jazz
63.0;0.125;0.752;240375.0;0.705;0.0;C#;0.0919;-4.893;Minor;0.138;129.966;0.6940000000000001;Rap
46.0;0.8140000000000001;0.473;255053.0;0.296;0.00472;C;0.392;-9.834;Major;0.0394;84.646;0.0917;Country
32.0;0.000256;0.648;313098.0;0.591;0.904;F;0.0831;-10.573;Minor;0.0348;122.548;0.285;Electronic
12.0;0.0001139999999999;0.318;511947.0;0.883;0.913;E;0.344;-6.582000000000001;Minor;0.0598;137.09799999999998;0.2;Anime
47.0;0.356;0.537;221423.0;0.691;0.0;E;0.212;-5.303999999999999;Minor;0.195;106.63;0.473;Alternative
49.0;0.0244;0.725;255733.0;0.41;0.00891;C#;0.11;-9.849;Major;0.0317;140.394;0.436;Hip-Hop
55.0;0.0069299999999999;0.659;-1.0;0.8759999999999999;2.93e-05;A#;0.144;-5.518;Minor;0.0395;;0.293;Hip-Hop
16.0;2.87e-05;0.3989999999999999;177120.0;0.961;1.63e-05;F;0.3429999999999999;-4.32;Minor;0.174;153.059;0.447;Anime
66.0;0.3939999999999999;0.7170000000000001;139254.0;0.608;0.0;C;0.351;-7.826;Major;0.31;139.783;0.8270000000000001;Hip-Hop
56.0;0.1939999999999999;0.921;211840.0;0.442;6.11e-06;C#;0.0907;-6.347;Major;0.287;124.055;0.0552;Hip-Hop
29.0;0.982;0.273;188867.0;0.0558;0.959;D;0.118;-23.829;Minor;0.0514;60.77;0.551;Classical
65.0;0.593;0.609;181274.0;0.836;0.0;E;0.466;-3.442;Minor;0.264;72.09899999999999;0.584;Rap
43.0;0.853;0.632;134760.0;0.3289999999999999;0.000136;G#;0.299;-14.811;Major;0.044;110.773;0.564;Jazz
51.0;0.0412;0.528;-1.0;0.742;1.99e-05;G;0.236;-7.044;Major;0.0526;177.842;0.746;Country
32.0;0.319;0.483;292333.0;0.4639999999999999;0.113;E;0.12;-10.969;Major;0.0414;100.514;0.649;Blues
40.0;0.291;0.682;208840.0;0.483;0.000465;C#;0.172;-9.423;Major;0.0279;;0.271;Country
50.0;0.0454;0.67;249867.0;0.774;3.2200000000000003e-05;C#;0.0795;-9.079;Minor;0.0426;102.527;0.938;Blues
33.0;0.985;0.616;195440.0;0.2739999999999999;0.508;D#;0.1159999999999999;-12.058;Major;0.048;84.729;0.51;Jazz
57.0;0.0089;0.539;196173.0;0.7879999999999999;0.0;A;0.29;-3.228;Minor;0.0397;159.983;0.357;Blues
46.0;0.000745;0.5760000000000001;209833.0;0.97;1.07e-06;D;0.143;-1.6669999999999998;Major;0.0686;;0.591;Alternative
64.0;0.0105;0.8859999999999999;135622.0;0.6759999999999999;0.000241;G;0.108;-6.1770000000000005;Major;0.0968;92.505;0.28;Rap
64.0;0.2769999999999999;0.75;263507.0;0.391;5.99e-06;G#;0.0759;-7.087000000000001;Minor;0.0831;146.191;0.711;Hip-Hop
60.0;0.00798;0.562;185960.0;0.843;3.1e-05;B;0.1119999999999999;-4.238;Minor;0.0363;91.979;0.262;Rock
59.0;0.0103;0.7090000000000001;237933.0;0.939;0.0845;E;0.0936;-4.46;Minor;0.0542;124.0;0.389;Rock
31.0;0.0205;0.49;282053.0;0.969;3.71e-06;B;0.366;-2.631;Major;0.1009999999999999;177.018;0.711;Anime
66.0;0.134;0.6920000000000001;241842.0;0.497;0.000207;C#;0.111;-7.252000000000001;Minor;0.108;135.02700000000002;0.309;Rap
55.0;0.0112;0.83;220480.0;0.65;0.0;G#;0.0938;-5.074;Major;0.1159999999999999;140.004;0.104;Hip-Hop
43.0;0.123;0.4429999999999999;202760.0;0.885;3.09e-05;G;0.28;-6.172000000000001;Major;0.0414;185.034;0.536;Country
44.0;0.000108;0.563;213173.0;0.8340000000000001;0.0505;G;0.144;-5.627999999999999;Major;0.0323;127.237;0.447;Country
55.0;0.00799;0.726;209560.0;0.815;0.081;B;0.1119999999999999;-5.886;Major;0.0313;140.158;0.462;Alternative
28.0;0.0268;0.529;217625.0;0.87;8.05e-05;A;0.308;-4.322;Minor;0.31;75.027;0.203;Electronic
51.0;0.102;0.736;453507.0;0.401;0.293;G;0.0938;-11.285;Major;0.0476;100.008;0.0543;Electronic
28.0;0.0684;0.731;146685.0;0.534;0.0433;C;0.214;-9.082;Major;0.0571;;0.6729999999999999;Blues
47.0;0.19;0.8390000000000001;-1.0;0.386;0.76;D;0.0873;-12.188;Major;0.0608;105.03;0.176;Electronic
